time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.7500197587164081,-0.2193427731550848,22.454034246872673,0.025625931746534825,6.203581758911389,0.0,1.5445226905265943,-0.27233602689820285,26.25570613005301,0.11909459710737559,0.044418351644720445,0.0,899.6264375849735,899.9561833355053,899.6086320750893,899.7920624659337
1.2600000000000007,0.8447748808237772,-0.2350100221033914,24.038138641207066,0.032811964516014314,6.206503062572644,0.0,1.6131156680675205,-0.24923413119711413,26.541097286661536,0.12107848637679441,0.05609115855622309,0.0,899.898190556151,900.371014223041,899.8820434225845,899.9673489844157
1.3200000000000007,0.9434758447806251,-0.2491576006537378,25.638136313152778,0.040163076982107526,6.21011783639802,0.0,1.6760684711883576,-0.22173392783880777,26.78640295224806,0.12525105838433673,0.06747402614834239,0.0,900.1763810921794,900.637732825614,900.1151181394514,900.2893147637147
1.3800000000000008,1.0457803752011892,-0.2615332202484349,27.251707151785485,0.048372320660241996,6.214432555488532,0.0,1.7332525948649145,-0.1901613079957799,26.99443872280393,0.15335787656875682,0.07956586813679203,0.0,899.7067248143799,900.1975842991121,899.6333197449252,900.7781135163494
1.4400000000000008,1.1513476350666016,-0.27188026977342833,28.876823958961406,0.05821292867025374,6.219316520511546,0.0,1.7848395676472921,-0.1540057921097122,27.17207658566103,0.17956798213633143,0.08483341728726863,0.0,899.9485534712894,900.1635546199852,899.4430649381918,900.5150972118377
1.5000000000000009,1.2598478360230263,-0.2799029594292192,30.51183707781693,0.06924605428305775,6.224524129334149,0.0,1.8310516268933699,-0.11261540729465448,27.32501409479303,0.1913518103905181,0.09044867327535588,0.0,899.9866070226111,900.2160428664946,899.7479423393323,900.2391405909274
1.560000000000001,1.3709657524525112,-0.2852773540866224,32.155423560098015,0.08074655515986873,6.229923828282807,0.0,1.8721203931270616,-0.06573292279250995,27.458424452367396,0.1923127563383067,0.08907237581428704,0.0,900.5414873063131,900.4880400417452,899.8835063701559,899.9378180794454
1.620000000000001,1.4843969241042718,-0.2876817342898904,33.806470615551255,0.09219977759606124,6.235331548006876,0.0,1.908206388473079,-0.013659514444366739,27.574202846156098,0.1878760375225315,0.09216050643930633,0.0,900.0720127464328,900.1993459297815,900.1850971227896,900.020648293701
1.680000000000001,1.599848771991894,-0.2868150649772833,35.46401298164726,0.1030986305571151,6.24099228390863,0.0,1.9394825908748543,0.043240005291941025,27.67534797020194,0.1647590840113852,0.09838973344810939,0.0,899.9503697149066,900.2052401430801,900.4050240230049,899.4820261529159
1.740000000000001,1.7170325473338686,-0.2824044244441733,37.12726006526607,0.1127976725571811,6.246871675640094,0.0,1.9659238015920584,0.10435155447501446,27.76463764370581,0.1545787255497698,0.09717844272366079,0.0,899.8371987780283,899.7910214441283,900.3329811848599,899.9310133775194
1.8000000000000012,1.8356584692925282,-0.27421605556489986,38.79555792575721,0.12175910040676818,6.252795442392657,0.0,1.9875694786152347,0.1691076963581907,27.843958744492834,0.13607449841632951,0.101661888933781,0.0,899.7303097391593,899.9148893601285,900.4471684204727,899.7062041740338
1.8600000000000012,1.9554382342150645,-0.262046527917034,40.46833911710722,0.1297071547171802,6.2591799757720565,0.0,2.004352475945204,0.23698100603988512,27.914279514165806,0.12405837944058028,0.11451892125560068,0.0,899.4297648926957,899.9542843274951,900.2414803485084,899.7611348060864
1.9200000000000013,2.076070338833827,-0.24571918318632224,42.14512134356444,0.13676067439529405,6.265988536078531,0.0,2.0159198514985737,0.30765572416869436,27.977499369785967,0.09957945160887238,0.11130589658025547,0.0,899.7632432531511,899.6373642135558,900.4676401438313,899.4807106793127
1.9800000000000013,2.197236394302815,-0.22508025473900703,43.82549519269821,0.1425912781138292,6.272426760670074,0.0,2.022182342573724,0.38061430961081955,28.03407095752506,0.09188082277441052,0.09778219065931465,0.0,899.9924744128934,899.4482236776729,899.9891890011727,899.6801292473895
2.0400000000000014,2.3186298723142684,-0.20000083779150404,45.50910763089751,0.14817718598256313,6.278236432374502,0.0,2.0235858751376417,0.4556545263231617,28.0855353103212,0.09542742342846097,0.09484880773305733,0.0,899.8802171991854,899.7641792885493,899.8542882806314,900.0004479184767
2.1000000000000014,2.4399714243724766,-0.17035443398801342,47.19568421355614,0.153916459072847,0.0005168035862403997,0.0,2.0204811008315398,0.5328669271348528,28.132989996909398,0.09610468759422526,0.08227367501750389,0.0,900.5015813852137,899.994710443994,899.8013339626543,899.8314744236388
2.1600000000000015,2.561001116868322,-0.13600686306166396,48.8850074921879,0.1600212749754215,0.00522496550978957,0.0,2.0132797492757,0.6123764202038007,28.177161689709678,0.11114038625029093,0.06950672800701126,0.0,900.3385587769391,899.8229683695566,900.0376152937957,900.6495395612263
2.2200000000000015,2.6814911145702642,-0.09681115797709985,50.57691099440751,0.1669455197572267,0.009090768038582553,0.0,2.0025854587099206,0.6945244855216329,28.219090779742242,0.12279339643641825,0.05161286507143199,0.0,900.6995215667935,899.9757366793523,900.345937747505,900.8220734922114
2.2800000000000016,2.801254555977718,-0.052618547240647226,52.27116073297529,0.17489317320423226,0.01187545623394115,0.0,1.9891911132375395,0.7790014018840592,28.255533146132493,0.14692673436246922,0.03317979679539851,0.0,900.4434350046454,899.696956568546,899.6185709953214,900.6021422317419
2.3400000000000016,2.9201552531854134,-0.003262089266485706,53.96753577669941,0.183831054600609,0.013685369597923547,0.0,1.9739541876941327,0.8667185524406088,28.290039168706507,0.15275328922934514,0.02332768424385194,0.0,900.4791951437483,900.0800601729599,899.8237465726456,900.0682546782207
2.4000000000000017,3.038103997877884,0.051460680773171466,55.66593129871948,0.19315252600765564,0.014755686192550854,0.0,1.9575366800000455,0.9578940923042502,28.32292742068875,0.16011012600111063,0.003624868700844521,0.0,900.9054658010465,900.1076597496425,899.5637134895608,899.871181220051
2.4600000000000017,3.155050388649518,0.1117645309001949,57.366278914376366,0.2028887325634896,0.014716313622835209,0.0,1.940681657468604,1.0527647439334795,28.355110835493484,0.16626884928249555,-0.01100320208475299,0.0,900.9683911748185,900.3763741024422,899.6535527044998,899.9134902122964
2.520000000000002,3.2709953029580814,0.17785034372316677,59.0684258237844,0.21341008012121865,0.013888124084368236,0.0,1.9242519041124977,1.15066464000186,28.383039562704983,0.18914715890593353,-0.020091852387816946,0.0,900.0368948106781,899.6689351980394,899.1493343110944,900.0886855640604
2.580000000000002,3.3859790013493556,0.24993771131053127,60.772275797876645,0.22472542954127572,0.012780575160521224,0.0,1.9086881068487414,1.2528672237820309,28.41196426215646,0.1874508579051573,-0.015378761076636598,0.0,899.9898896579301,900.1810167962211,899.7811684753884,899.7272700205132
2.640000000000002,3.5000563079370495,0.3282934589916658,62.47791307789902,0.23603040543008813,0.011695526836629,0.0,1.8940193727957377,1.3595950865301312,28.442589720776574,0.19027768513849241,-0.024133835290729932,0.0,900.5573564345648,900.2031440481791,899.9351522228465,900.0644351832406
2.700000000000002,3.613284430715449,0.41317099371552823,64.18536740929981,0.24749400921463138,0.009994437352312424,0.0,1.880445856556617,1.47025984025425,28.472554473809698,0.1925783915878557,-0.03850799478897318,0.0,900.399665806049,899.8177559940146,900.0345616223271,900.1430061558975
2.760000000000002,3.725744853111485,0.5048016514715711,65.89458508359237,0.25948321919144934,0.007595672354144156,0.0,1.868518857292894,1.5847117087482518,28.501418776731384,0.2113480909160497,-0.04309727391249104,0.0,900.1167927222556,899.930991125341,899.409448327924,900.186604161206
2.820000000000002,3.8375485033960914,0.6034397166684768,67.60559659732517,0.27257034384333245,0.005223172581154678,0.0,1.8585635417152844,1.7038958656434473,28.532463083868713,0.2290331371785494,-0.03324104218007013,0.0,900.1292405939803,900.5283798865831,899.5780266500775,900.3148327149961
2.880000000000002,3.948809000924858,0.7093741733419625,69.31853219889683,0.28688705564744765,0.0035549691939946726,0.0,1.850334646785823,1.827995811660278,28.565730196020866,0.2529656227330245,-0.018692492817953318,0.0,899.9820276671238,900.5713335039619,899.6705738863952,900.6646002925808
2.940000000000002,4.059612223243066,0.8229007428726912,71.03351236337743,0.3025699703479727,0.0026781838136233915,0.0,1.843223957914681,1.9570598315361154,28.600861684605743,0.2743672230027586,-0.007498113441576362,0.0,900.1013355329733,900.5548045619494,899.2662939186592,900.1639522565334
3.000000000000002,4.170007138296872,0.9443533574774112,72.75075610779594,0.31885492422924244,0.002401945179673959,0.0,1.8366512599317502,2.092240370266469,28.64128067338636,0.2647580334579594,0.000634020373438121,0.0,900.0562856681122,900.3856795473415,900.2801077987374,899.924388797108
3.0600000000000023,4.2800121477983595,1.0740888180020873,74.47054942198315,0.3344604970756144,0.002984572748323089,0.0,1.830144418783355,2.2330948067804033,28.685731487131566,0.24861328460677073,0.023505840856883543,0.0,899.4612332293842,900.3875545048422,900.6490558483665,900.0257147982114
3.1200000000000023,4.389608352906747,1.212432367220426,76.19310360043845,0.3489847617550632,0.004467328342914634,0.0,1.8228962130572997,2.3790952889458685,28.733150758186305,0.2239495772524051,0.027022953223262015,0.0,899.9256455914843,900.0678489681238,900.6349027655776,899.6617673902748
3.1800000000000024,4.498734567796326,1.3596564151745176,77.91851205637043,0.3622555999644739,0.006136756135877164,0.0,1.8144555301611651,2.528997616231594,28.780648714539534,0.21498345200937105,0.02937913510321275,0.0,899.686827916595,899.7820527563047,899.9803221901317,899.6383388142451
